4,922,0,9
4,923,0,6
4,952,0,8
4,1076,0,5
4,1081,0,9
4,1085,0,9
4,1141,0,8
4,1241,0,7
4,1375,0,8
4,1421,0,4
4,1427,0,4
4,1439,0,10
4,1449,0,8
4,1463,0,9
4,1509,0,4
4,1529,0,4
4,1628,0,9
4,1666,0,9
4,1737,0,9
4,1768,0,9
4,1838,0,4
4,1865,0,5
4,2004,0,8
4,2063,0,4
4,2239,0,8
4,2389,0,9
4,2392,0,5
4,2396,0,4
4,2508,0,6
4,2524,0,6
4,2565,0,6
4,2612,0,6
4,2713,0,6
4,2736,0,5
4,2801,0,9
4,2822,0,5
4,2835,0,5
4,2839,0,4
4,2855,0,8
4,2876,0,5
4,2899,0,4
4,2922,0,10
4,2924,0,8
4,2936,0,5
4,3033,0,7
4,3106,0,7
4,3157,0,10
4,3177,0,4
4,3229,0,4
4,3253,0,10
4,3255,0,5
4,3291,0,8
4,3328,0,10
4,3444,0,7
5,43,0,10
5,115,0,9
5,177,0,9
5,220,0,7
5,224,0,8
5,288,0,10
5,354,0,10
5,425,0,5
5,467,0,5
5,477,0,7
5,504,0,5
5,555,0,10
5,562,0,6
5,600,0,7
5,639,0,6
5,673,0,6
5,713,0,4
5,806,0,10
5,842,0,10
5,921,0,6
5,927,0,4
5,994,0,10
5,1003,0,7
5,1044,0,8
5,1149,0,8
5,1201,0,5
5,1229,0,8
5,1248,0,7
5,1331,0,6
5,1345,0,10
5,1428,0,8
5,1458,0,4
5,1644,0,7
5,1662,0,9
5,1687,0,5
5,1689,0,9
5,1693,0,8
5,1704,0,8
5,1904,0,7
5,1911,0,8
5,1950,0,8
5,1961,0,8
5,2159,0,4
5,2186,0,9
5,2250,0,8
5,2609,0,4
5,2610,0,9
5,2637,0,6
5,2653,0,6
5,2698,0,5
5,2760,0,5
5,2802,0,8
5,2856,0,9
5,2877,0,9
5,2976,0,9
5,3004,0,7
5,3043,0,6
5,3048,0,10
5,3072,0,6
5,3081,0,6
5,3155,0,4
5,3167,0,9
5,3195,0,4
5,3215,0,5
5,3222,0,5
5,3402,0,4
5,3406,0,5
5,3424,0,8
5,3468,0,6
5,3489,0,7
6,19,0,8
6,42,0,8
6,84,0,8
6,92,0,6
6,119,0,5
6,142,0,8
6,165,0,6
6,295,0,5
6,345,0,6
6,402,0,6
6,420,0,9
6,430,0,7
6,485,0,8
6,507,0,8
6,709,0,10
6,746,0,6
6,815,0,7
6,825,0,8
6,949,0,7
6,967,0,10
6,1054,0,6
6,1232,0,9
6,1304,0,6
6,1329,0,10
6,1463,0,10
6,1562,0,8
6,1606,0,6
6,1719,0,6
6,1737,0,8
6,1857,0,9
6,1861,0,9
6,2005,0,7
6,2009,0,9
6,2031,0,9
6,2098,0,8
6,2244,0,6
6,2312,0,6
6,2350,0,8
6,2459,0,6
6,2474,0,9
6,2586,0,8
6,2592,0,6
6,2636,0,8
6,2735,0,5
6,2779,0,4
6,2873,0,6
6,2928,0,7
6,3017,0,8
6,3032,0,5
6,3118,0,8
6,3192,0,5
6,3201,0,10
6,3284,0,10
6,3353,0,5
6,3385,0,7
6,3484,0,10
7,22,0,7
7,23,0,6
7,139,0,8
7,140,0,6
7,172,0,7
7,177,0,4
7,194,0,7
7,269,0,7
7,286,0,7
7,295,0,6
7,299,0,7
7,351,0,9
7,518,0,6
7,528,0,9
7,537,0,8
7,559,0,5
7,591,0,6
7,603,0,6
7,719,0,9
7,750,0,4
7,872,0,10
7,879,0,6
7,937,0,9
7,999,0,7
7,1116,0,8
7,1160,0,10
7,1195,0,8
7,1230,0,6
7,1293,0,6
7,1304,0,10
7,1327,0,6
7,1427,0,5
7,1496,0,5
7,1497,0,6
7,1560,0,10
7,1616,0,6
7,1718,0,5
7,1761,0,7
7,1779,0,8
7,1864,0,5
7,1957,0,10
7,2013,0,9
7,2032,0,9
7,2054,0,5
7,2108,0,6
7,2221,0,4
7,2377,0,7
7,2401,0,7
7,2542,0,5
7,2633,0,9
7,2641,0,7
7,2712,0,6
7,2771,0,9
7,2809,0,8
7,2817,0,8
7,2893,0,7
7,2924,0,8
7,2965,0,10
7,2968,0,6
7,2979,0,4
7,3025,0,5
7,3027,0,6
7,3091,0,6
7,3099,0,7
7,3120,0,5
7,3187,0,8
7,3216,0,5
7,3222,0,7
7,3226,0,6
7,3251,0,5
7,3270,0,4
7,3300,0,9
7,3312,0,9
8,14,0,8
8,35,0,4
8,380,0,7
8,443,0,6
8,528,0,5
8,566,0,8
8,708,0,6
8,709,0,10
8,721,0,9
8,775,0,6
8,795,0,9
8,808,0,7
8,829,0,7
8,926,0,8
8,938,0,5
8,951,0,8
8,974,0,4
8,1058,0,5
8,1068,0,10
8,1102,0,6
8,1185,0,9
8,1200,0,6
8,1201,0,10
8,1383,0,6
8,1473,0,10
8,1578,0,9
8,1599,0,10
8,1626,0,9
8,1649,0,6
8,1655,0,5
8,1694,0,7
8,1712,0,4
8,1821,0,10
8,1899,0,5
8,1901,0,5
8,1931,0,9
8,2015,0,8
8,2036,0,9
8,2047,0,10
8,2054,0,4
8,2136,0,5
8,2148,0,7
8,2162,0,10
8,2175,0,6
8,2380,0,9
8,2464,0,4
8,2541,0,8
8,2552,0,7
8,2593,0,4
8,2708,0,4
8,2716,0,5
8,2918,0,6
8,3092,0,5
8,3185,0,8
8,3312,0,9
8,3322,0,4
8,3359,0,4
8,3386,0,9
8,3387,0,8
8,3388,0,8
8,3496,0,10
9,50,0,5
9,52,0,9
9,62,0,4
9,110,0,9
9,167,0,10
9,190,0,6
9,199,0,5
9,304,0,6
9,331,0,8
9,488,0,9
9,502,0,5
9,505,0,8
9,567,0,9
9,678,0,4
9,689,0,8
9,849,0,5
9,924,0,5
9,1038,0,5
9,1051,0,8
9,1083,0,9
9,1115,0,7
9,1260,0,5
9,1267,0,5
9,1273,0,10
9,1325,0,10
9,1444,0,7
9,1455,0,8
9,1457,0,10
9,1517,0,9
9,1534,0,6
9,1539,0,7
9,1793,0,9
9,1890,0,6
9,1937,0,8
9,1998,0,4
9,2021,0,10
9,2059,0,4
9,2093,0,6
9,2094,0,7
9,2112,0,6
9,2113,0,9
9,2199,0,9
9,2209,0,6
9,2255,0,5
9,2403,0,7
9,2405,0,10
9,2546,0,7
9,2562,0,6
9,2599,0,7
9,2630,0,6
9,2698,0,9
9,2706,0,10
9,2797,0,9
9,2811,0,9
9,2867,0,9
9,2873,0,4
9,2982,0,4
9,3098,0,5
9,3264,0,8
9,3334,0,4
9,3395,0,9
9,3405,0,7
9,3416,0,6
10,53,0,8
10,101,0,5
10,138,0,6
10,211,0,4
10,263,0,8
10,314,0,6
10,321,0,10
10,362,0,8
10,488,0,5
10,533,0,5
10,607,0,6
10,754,0,8
10,758,0,4
10,785,0,8
10,887,0,10
10,890,0,5
10,905,0,5
10,942,0,6
10,960,0,6
10,982,0,5
10,997,0,7
10,1096,0,8
10,1141,0,4
10,1201,0,6
10,1244,0,10
10,1313,0,10
10,1356,0,7
10,1424,0,10
10,1502,0,10
10,1532,0,7
10,1551,0,6
10,1609,0,9
10,1622,0,9
10,1771,0,10
10,1833,0,7
10,1902,0,10
10,1923,0,8
10,1927,0,7
10,2005,0,9
10,2102,0,4
10,2114,0,9
10,2159,0,6
10,2213,0,7
10,2235,0,7
10,2244,0,10
10,2264,0,9
10,2265,0,7
10,2307,0,7
10,2330,0,8
10,2405,0,9
10,2435,0,5
10,2456,0,4
10,2535,0,6
10,2584,0,5
10,2607,0,4
10,2616,0,10
10,2626,0,4
10,2785,0,7
10,2846,0,10
10,2948,0,7
10,3123,0,6
10,3136,0,8
10,3337,0,7
10,3373,0,6
10,3395,0,10
10,3417,0,6
11,50,0,6
11,80,0,5
11,184,0,5
11,216,0,7
11,266,0,8
11,289,0,6
11,416,0,10
11,498,0,5
11,540,0,4
11,703,0,7
11,922,0,5
11,953,0,4
11,1129,0,5
11,1156,0,5
11,1204,0,4
11,1227,0,9
11,1243,0,5
11,1264,0,9
11,1265,0,8
11,1287,0,9
11,1311,0,10
11,1339,0,8
11,1568,0,7
11,1591,0,8
11,1636,0,10
11,1660,0,8
11,1667,0,10
11,1800,0,10
11,1803,0,6
11,1819,0,5
11,1823,0,8
11,1855,0,8
11,1879,0,4
11,1888,0,7
11,1946,0,7
11,2038,0,4
11,2206,0,4
11,2225,0,4
11,2258,0,6
11,2285,0,10
11,2294,0,7
11,2360,0,8
11,2401,0,7
11,2447,0,8
11,2493,0,8
11,2552,0,5
11,2632,0,10
11,2696,0,9
11,2791,0,6
11,2817,0,5
11,2886,0,4
11,2887,0,5
11,2917,0,8
11,2938,0,9
11,2972,0,9
11,3036,0,4
11,3043,0,4
11,3065,0,5
11,3074,0,6
11,3113,0,6
11,3144,0,9
11,3148,0,7
11,3175,0,9
11,3192,0,6
11,3202,0,9
11,3249,0,4
11,3353,0,9
11,3362,0,9
11,3368,0,5
12,76,0,7
12,88,0,4
12,101,0,5
12,219,0,7
12,238,0,9
12,242,0,4
12,337,0,10
12,391,0,10
12,419,0,10
12,460,0,9
12,594,0,10
12,694,0,4
12,717,0,4
12,766,0,4
12,795,0,6
12,799,0,10
12,813,0,8
12,926,0,10
12,934,0,9
12,983,0,5
12,996,0,7
12,1006,0,7
12,1078,0,10
12,1112,0,7
12,1127,0,5
12,1144,0,7
12,1208,0,4
12,1257,0,9
12,1288,0,8
12,1329,0,6
12,1364,0,4
12,1377,0,7
12,1394,0,8
12,1397,0,8
12,1496,0,4
12,1521,0,10
12,1574,0,5
12,1608,0,10
12,1792,0,5
12,1797,0,6
12,1867,0,7
12,1964,0,9
12,2040,0,8
12,2041,0,4
12,2066,0,9
12,2076,0,4
12,2104,0,9
12,2113,0,10
12,2218,0,6
12,2307,0,9
12,2310,0,9
12,2439,0,4
12,2590,0,9
12,2682,0,9
12,2824,0,4
12,2845,0,10
12,2889,0,10
12,3015,0,6
12,3202,0,5
12,3233,0,7
12,3239,0,4
12,3249,0,7
12,3255,0,4
12,3256,0,8
12,3300,0,7
12,3310,0,9
12,3362,0,8
12,3433,0,9
12,3437,0,6
12,3438,0,4
13,19,0,7
13,59,0,8
13,94,0,5
13,247,0,7
13,278,0,6
13,327,0,5
13,344,0,7
13,371,0,6
13,409,0,5
13,415,0,7
13,530,0,8
13,544,0,4
13,595,0,10
13,631,0,8
13,739,0,6
13,956,0,10
13,1091,0,6
13,1117,0,4
13,1140,0,9
13,1149,0,7
13,1161,0,4
13,1172,0,4
13,1173,0,7
13,1234,0,10
13,1278,0,7
13,1288,0,10
13,1322,0,5
13,1339,0,10
13,1341,0,10
13,1503,0,9
13,1529,0,10
13,1698,0,10
13,1703,0,6
13,1728,0,9
13,1745,0,10
13,1922,0,5
13,2016,0,5
13,2132,0,9
13,2138,0,4
13,2188,0,7
13,2251,0,6
13,2369,0,4
13,2376,0,6
13,2423,0,4
13,2505,0,4
13,2525,0,7
13,2534,0,8
13,2641,0,5
13,2647,0,5
13,2648,0,8
13,2667,0,9
13,2692,0,4
13,2731,0,8
13,2733,0,7
13,2747,0,10
13,2961,0,4
13,2977,0,4
13,3028,0,6
13,3034,0,5
13,3088,0,8
13,3099,0,5
13,3220,0,7
13,3278,0,9
13,3280,0,4
13,3355,0,5
13,3385,0,7
13,3447,0,5
13,3488,0,10
13,3497,0,9
14,55,0,9
14,67,0,8
14,135,0,5
14,188,0,10
14,197,0,9
14,228,0,6
14,230,0,7
14,254,0,8
14,336,0,5
14,338,0,6
14,344,0,6
14,395,0,10
14,406,0,5
14,466,0,7
14,488,0,5
14,490,0,7
14,505,0,6
14,529,0,10
14,542,0,5
14,562,0,10
14,592,0,7
14,638,0,9
14,750,0,10
14,771,0,9
14,898,0,9
14,948,0,8
14,971,0,5
14,1008,0,6
14,1076,0,7
14,1092,0,4
14,1168,0,4
14,1267,0,6
14,1357,0,8
14,1382,0,9
14,1386,0,5
14,1401,0,5
14,1502,0,10
14,1528,0,6
14,1621,0,10
14,1635,0,7
14,1718,0,5
14,1842,0,10
14,1910,0,4
14,1922,0,7
14,1924,0,9
14,1990,0,7
14,1998,0,4
14,2141,0,8
14,2191,0,10
14,2213,0,5
14,2225,0,5
14,2272,0,9
14,2341,0,6
14,2496,0,9
14,2530,0,5
14,2537,0,10
14,2541,0,9
14,2565,0,8
14,2592,0,9
14,2614,0,6
14,2661,0,7
14,2678,0,5
14,2734,0,5
14,2840,0,7
14,2887,0,10
14,2907,0,7
14,2915,0,10
14,3088,0,10
14,3103,0,7
14,3133,0,9
14,3303,0,10
14,3312,0,6
14,3465,0,10
15,2,0,5
15,14,0,8
15,19,0,7
15,108,0,10
15,122,0,6
15,157,0,5
15,177,0,4
15,213,0,10
15,271,0,7
15,310,0,10
15,500,0,7
15,507,0,4
15,512,0,8
15,612,0,8
15,615,0,10
15,700,0,9
15,808,0,7
15,817,0,4
15,818,0,4
15,850,0,6
15,969,0,10
15,974,0,6
15,1003,0,5
15,1037,0,8
15,1042,0,10
15,1094,0,9
15,1140,0,9
15,1168,0,5
15,1193,0,10
15,1267,0,7
15,1274,0,10
15,1307,0,10
15,1324,0,6
15,1418,0,10
15,1478,0,4
15,1497,0,4
15,1581,0,8
15,1591,0,7
15,1612,0,10
15,1703,0,9
15,1725,0,9
15,1738,0,5
15,1794,0,6
15,1833,0,7
15,1874,0,5
15,1922,0,6
15,1924,0,8
15,1983,0,5
15,1988,0,7
15,2008,0,8
15,2034,0,7
15,2070,0,9
15,2125,0,5
15,2126,0,8
15,2156,0,6
15,2166,0,6
15,2299,0,7
15,2345,0,6
15,2355,0,4
15,2357,0,5
15,2362,0,8
15,2376,0,10
15,2384,0,7
15,2439,0,10
15,2500,0,7
15,2510,0,8
15,2578,0,6
15,2585,0,7
15,2586,0,5
15,2627,0,8
15,2664,0,9
15,2722,0,6
15,2744,0,5
15,2822,0,8
15,2869,0,10
15,2870,0,9
15,2877,0,10
15,2931,0,7
15,3030,0,10
15,3031,0,8
15,3052,0,4
15,3110,0,8
15,3154,0,7
15,3251,0,8
15,3283,0,7
15,3294,0,8
15,3307,0,4
15,3344,0,6
15,3410,0,6
16,94,0,8
16,139,0,9
16,183,0,8
16,272,0,8
16,333,0,6
16,402,0,10
16,480,0,6
16,539,0,7
16,621,0,10
16,623,0,10
16,710,0,7
16,716,0,7
16,746,0,7
16,755,0,7
16,787,0,6
16,791,0,6
16,839,0,7
16,842,0,9
16,857,0,7
16,894,0,4
16,925,0,7
16,1000,0,8
16,1122,0,6
16,1196,0,5
16,1267,0,6
16,1284,0,8
16,1290,0,4
16,1317,0,6
16,1360,0,6
16,1396,0,4
16,1473,0,4
16,1496,0,7
16,1529,0,10
16,1608,0,8
16,1645,0,9
16,1700,0,5
16,1703,0,9
16,1854,0,10
16,1879,0,6
16,1964,0,7
16,1967,0,9
16,1977,0,9
16,1981,0,5
16,1984,0,4
16,1990,0,9
16,2039,0,10
16,2088,0,9
16,2139,0,10
16,2252,0,4
16,2307,0,6
16,2324,0,7
16,2327,0,10
16,2384,0,10
16,2446,0,10
16,2493,0,10
16,2572,0,5
16,2607,0,8
16,2662,0,5
16,2713,0,8
16,2730,0,5
16,2787,0,9
16,2831,0,8
16,2833,0,5
16,2899,0,5
16,2903,0,8
16,2965,0,5
16,2983,0,5
16,3014,0,7
16,3147,0,8
16,3225,0,9
16,3276,0,10
16,3369,0,8
16,3373,0,8
16,3376,0,8
16,3497,0,5
17,124,0,5
17,156,0,4
17,186,0,8
17,197,0,10
17,213,0,7
17,214,0,10
17,318,0,10
17,334,0,7
17,338,0,7
17,361,0,10
17,395,0,10
17,423,0,8
17,500,0,10
17,566,0,9
17,683,0,7
17,747,0,5
17,795,0,10
17,843,0,10
17,855,0,10
17,872,0,6
17,931,0,4
17,945,0,5
17,1034,0,8
17,1106,0,6
17,1116,0,5
17,1222,0,6
17,1225,0,6
17,1230,0,9
17,1356,0,7
17,1359,0,10
17,1470,0,4
17,1489,0,7
17,1491,0,10
17,1516,0,10
17,1555,0,9
17,1565,0,6
17,1643,0,9
17,1664,0,4
17,1715,0,5
17,1762,0,5
17,1778,0,10
17,1895,0,9
17,1924,0,8
17,1963,0,8
17,1974,0,5
17,2071,0,7
17,2091,0,6
17,2097,0,9
17,2138,0,10
17,2150,0,5
17,2196,0,9
17,2200,0,8
17,2225,0,4
17,2235,0,4
17,2252,0,9
17,2269,0,6
17,2293,0,5
17,2344,0,10
17,2368,0,9
17,2388,0,9
17,2466,0,7
17,2491,0,7
17,2498,0,10
17,2499,0,9
17,2511,0,9
17,2542,0,10
17,2553,0,6
17,2598,0,8
17,2632,0,10
17,2668,0,6
17,2720,0,5
17,2735,0,9
17,2890,0,10
17,2946,0,7
17,2996,0,10
17,3033,0,6
17,3065,0,9
17,3168,0,6
18,19,0,7
18,47,0,7
18,52,0,5
18,67,0,9
18,87,0,9
18,101,0,4
18,115,0,6
18,121,0,10
18,149,0,7
18,156,0,8
18,283,0,5
18,309,0,7
18,334,0,7
18,473,0,5
18,485,0,10
18,491,0,8
18,802,0,7
18,1047,0,9
18,1085,0,10
18,1149,0,7
18,1151,0,5
18,1184,0,5
18,1229,0,8
18,1236,0,4
18,1248,0,9
18,1295,0,10
18,1334,0,5
18,1453,0,7
18,1659,0,5
18,1698,0,10
18,1809,0,10
18,1942,0,9
18,1967,0,10
18,1971,0,4
18,2060,0,6
18,2067,0,8
18,2225,0,7
18,2247,0,6
18,2271,0,9
18,2305,0,6
18,2313,0,6
18,2314,0,7
18,2389,0,10
18,2442,0,5
18,2490,0,10
18,2627,0,10
18,2636,0,4
18,2681,0,9
18,2730,0,7
18,2777,0,4
18,2805,0,6
18,2813,0,10
18,2835,0,7
18,2837,0,4
18,2852,0,8
18,2888,0,10
18,2986,0,6
18,3025,0,4
18,3106,0,4
18,3158,0,4
18,3170,0,6
18,3189,0,5
18,3251,0,5
18,3277,0,4
18,3290,0,5
18,3351,0,8
18,3388,0,9
18,3392,0,6
18,3496,0,7
19,11,0,5
19,142,0,10
19,169,0,10
19,247,0,5
19,249,0,9
19,302,0,4
19,407,0,6
19,445,0,6
19,486,0,8
19,591,0,5
19,668,0,6
19,743,0,10
19,846,0,8
19,855,0,7
19,879,0,8
19,925,0,7
19,938,0,5
19,959,0,9
19,986,0,7
19,987,0,9
19,1041,0,8
19,1067,0,10
19,1193,0,7
19,1241,0,8
19,1329,0,7
19,1369,0,7
19,1404,0,8
19,1441,0,7
19,1456,0,9
19,1473,0,8
19,1526,0,10
19,1529,0,6
19,1572,0,9
19,1592,0,6
19,1717,0,9
19,1786,0,7
19,1878,0,6
19,1897,0,6
19,1903,0,7
19,2157,0,6
19,2193,0,4
19,2220,0,9
19,2240,0,5
19,2334,0,4
19,2349,0,9
19,2572,0,4
19,2575,0,8
19,2590,0,10
19,2594,0,6
19,2617,0,9
19,2746,0,9
19,2826,0,9
19,2876,0,5
19,2878,0,4
19,2950,0,7
19,2973,0,10
19,3001,0,6
19,3036,0,7
19,3041,0,5
19,3048,0,9
19,3060,0,5
19,3072,0,5
19,3075,0,8
19,3169,0,5
19,3232,0,5
19,3351,0,7
19,3396,0,10
19,3426,0,6
20,36,0,8
20,64,0,10
20,183,0,10
20,203,0,5
20,279,0,6
20,300,0,10
20,348,0,4
20,474,0,6
20,569,0,10
20,597,0,8
20,605,0,6
20,653,0,10
20,770,0,10
20,809,0,5
20,815,0,9
20,822,0,9
20,855,0,9
20,861,0,10
20,877,0,8
20,889,0,5
20,900,0,5
20,937,0,7
20,949,0,6
20,962,0,8
20,980,0,9
20,994,0,6
20,995,0,8
20,1008,0,9
20,1048,0,10
20,1136,0,10
20,1137,0,5
20,1170,0,9
20,1178,0,6
20,1230,0,10
20,1247,0,6
20,1431,0,9
20,1543,0,5
20,1553,0,8
20,1599,0,7
20,1626,0,4
20,1637,0,9
20,1642,0,5
20,1669,0,8
20,1685,0,5
20,1762,0,4
20,1778,0,9
20,1826,0,5
20,1951,0,10
20,2008,0,10
20,2038,0,5
20,2102,0,4
20,2104,0,4
20,2128,0,9
20,2279,0,5
20,2283,0,4
20,2331,0,7
20,2498,0,10
20,2518,0,6
20,2607,0,9
20,2685,0,8
20,2818,0,8
20,2925,0,5
20,2932,0,8
20,3014,0,7
20,3015,0,7
20,3044,0,6
20,3047,0,6
20,3139,0,8
20,3147,0,6
20,3349,0,7
20,3444,0,4
21,8,0,4
21,189,0,5
21,242,0,8
21,263,0,8
21,320,0,7
21,375,0,5
21,445,0,9
21,567,0,8
21,601,0,4
21,602,0,7
21,631,0,10
21,651,0,5
21,716,0,5
21,770,0,7
21,803,0,10
21,890,0,5
21,908,0,8
21,1034,0,9
21,1260,0,9
21,1295,0,7
21,1386,0,10
21,1403,0,5
21,1460,0,9
21,1475,0,10
21,1526,0,4
21,1544,0,9
21,1558,0,9
21,1633,0,6
21,1693,0,6
21,1731,0,10
21,1744,0,10
21,1780,0,5
21,1817,0,9
21,1864,0,9
21,1977,0,10
21,2086,0,6
21,2109,0,8
21,2188,0,10
21,2278,0,8
21,2324,0,5
21,2327,0,10
21,2505,0,8
21,2508,0,10
21,2527,0,7
21,2592,0,4
21,2739,0,8
21,2788,0,7
21,2821,0,4
21,2879,0,5
21,2890,0,9
21,2907,0,5
21,3123,0,5
21,3171,0,4
21,3205,0,4
21,3325,0,5
21,3366,0,8
21,3419,0,8
22,67,0,5
22,87,0,6
22,88,0,6
22,316,0,9
22,447,0,6
22,501,0,7
22,545,0,4
22,563,0,6
22,567,0,6
22,610,0,4
22,621,0,10
22,699,0,10
22,734,0,5
22,803,0,10
22,808,0,9
22,921,0,9
22,979,0,8
22,1020,0,6
22,1044,0,9
22,1126,0,5
22,1145,0,4
22,1167,0,8
22,1219,0,8
22,1304,0,4
22,1387,0,4
22,1389,0,8
22,1435,0,8
22,1453,0,9
22,1467,0,9
22,1470,0,5
22,1479,0,5
22,1485,0,9
22,1497,0,10
22,1498,0,9
22,1558,0,5
22,1599,0,6
22,1653,0,7
22,1693,0,9
22,1854,0,7
22,2024,0,10
22,2037,0,10
22,2176,0,5
22,2186,0,10
22,2300,0,4
22,2362,0,4
22,2365,0,8
22,2439,0,9
22,2478,0,7
22,2578,0,7
22,2622,0,7
22,2712,0,9
22,2722,0,9
22,2736,0,4
22,2825,0,5
22,2842,0,10
22,2925,0,4
22,2931,0,10
22,3048,0,6
22,3084,0,7
22,3137,0,9
22,3182,0,5
22,3213,0,9
22,3256,0,9
22,3352,0,7
22,3362,0,5
22,3420,0,7
23,11,0,5
23,161,0,9
23,219,0,6
23,317,0,8
23,343,0,6
23,484,0,4
23,502,0,9
23,567,0,9
23,569,0,9
23,583,0,9
23,634,0,6
23,653,0,10
23,850,0,7
23,981,0,9
23,1007,0,6
23,1028,0,10
23,1172,0,8
23,1215,0,6
23,1266,0,9
23,1322,0,6
23,1323,0,4
23,1327,0,7
23,1343,0,5
23,1389,0,8
23,1411,0,6
23,1492,0,4
23,1506,0,9
23,1519,0,7
23,1605,0,4
23,1637,0,9
23,1650,0,7
23,1692,0,5
23,1814,0,8
23,1828,0,7
23,1837,0,5
23,1845,0,6
23,2002,0,9
